start_time,end_time,wav_file,emotion,val,act,dom
30.94,32.47,Ses05F_impro03_F009,hap,4.5,4.0,4.0
40.12,41.87,Ses05F_impro03_F011,hap,4.5,4.5,4.0
89.88,93.05,Ses05F_impro03_F020,hap,4.5,3.5,4.5
110.89,117.44,Ses05F_impro03_F027,hap,4.5,3.0,4.0
120.49,121.75,Ses05F_impro03_F028,hap,4.5,4.5,3.5
123.75,129.86,Ses05F_impro03_F029,hap,4.0,3.5,4.0
129.89,132.45,Ses05F_impro03_F030,hap,4.0,3.5,4.0
132.61,133.91,Ses05F_impro03_F031,hap,4.0,2.0,3.0
136.47,137.56,Ses05F_impro03_F032,hap,4.0,3.0,3.0
138.44,140.43,Ses05F_impro03_F033,hap,4.0,3.0,4.0
147.11,150.05,Ses05F_impro03_F034,hap,4.0,3.5,3.5
158.06,159.28,Ses05F_impro03_F035,hap,4.5,3.0,3.0
165.32,167.36,Ses05F_impro03_F036,hap,5.0,4.5,4.5
167.67,170.06,Ses05F_impro03_F037,hap,4.5,3.5,4.5
187.31,189.64,Ses05F_impro03_F039,hap,4.5,4.0,4.0
193.19,194.84,Ses05F_impro03_F040,hap,4.0,3.5,3.0
198.17,199.73,Ses05F_impro03_F041,hap,4.5,4.5,4.0
205.54,207.37,Ses05F_impro03_F042,hap,4.5,3.0,3.5
207.46,209.76,Ses05F_impro03_F043,hap,4.5,3.0,3.5
217.48,220.85,Ses05F_impro03_F046,hap,4.0,3.5,3.5
220.88,223.81,Ses05F_impro03_F047,hap,4.0,3.0,3.0
225.08,227.16,Ses05F_impro03_F048,hap,3.5,2.5,3.0
227.17,228.5596,Ses05F_impro03_F049,hap,4.0,2.5,3.0
232.95,237.31,Ses05F_impro03_F051,hap,4.0,3.0,4.0
242.15,243.94,Ses05F_impro03_F053,hap,4.0,2.5,3.0
244.68,245.78,Ses05F_impro03_F054,hap,4.0,2.0,2.5
248.29,252.8,Ses05F_impro03_F055,hap,5.0,4.5,4.0
253.4051,255.53,Ses05F_impro03_F056,hap,4.0,2.5,3.0
256.79,260.88,Ses05F_impro03_F057,hap,4.0,3.5,3.5
263.05,264.44,Ses05F_impro03_F058,hap,4.0,3.0,3.0
265.66,267.68,Ses05F_impro03_F059,hap,3.5,3.0,3.5
267.82,269.78,Ses05F_impro03_F060,hap,4.5,4.0,4.0
4.23,5.43,Ses05F_impro03_M000,hap,4.0,3.0,3.0
5.62,9.38,Ses05F_impro03_M001,hap,4.0,3.5,3.5
11.01,12.62,Ses05F_impro03_M003,hap,3.5,3.5,4.5
14.43,17.61,Ses05F_impro03_M005,hap,4.5,4.5,4.5
17.85,19.88,Ses05F_impro03_M006,hap,4.5,4.0,4.0
19.99,24.68,Ses05F_impro03_M007,hap,3.5,4.0,4.5
25.35,27.2,Ses05F_impro03_M008,hap,4.0,3.5,4.0
27.33,29.29,Ses05F_impro03_M009,hap,4.0,3.0,3.5
29.83,35.52,Ses05F_impro03_M010,hap,3.5,3.0,4.0
36.27,41.5691,Ses05F_impro03_M011,hap,3.0,4.0,4.5
41.6005,45.98,Ses05F_impro03_M012,hap,4.5,4.0,4.5
51.96,56.14,Ses05F_impro03_M013,hap,4.0,4.5,4.5
88.84,90.38,Ses05F_impro03_M020,hap,3.5,3.5,4.0
107.51,111.57,Ses05F_impro03_M027,hap,4.0,4.0,4.5
129.12,131.42,Ses05F_impro03_M030,hap,4.0,3.5,4.0
131.65,133.34,Ses05F_impro03_M031,hap,3.5,3.0,3.5
133.36,136.95,Ses05F_impro03_M032,hap,3.5,3.5,3.5
137.17,138.96,Ses05F_impro03_M033,hap,4.0,3.5,3.5
149.37,151.62,Ses05F_impro03_M035,hap,3.5,3.5,3.0
151.64,158.39,Ses05F_impro03_M036,hap,4.0,3.0,4.5
158.46,166.2,Ses05F_impro03_M037,hap,4.0,3.5,4.5
166.32,168.22,Ses05F_impro03_M038,hap,4.5,4.0,3.5
169.52,180.66,Ses05F_impro03_M039,hap,4.0,4.0,4.0
183.93,185.28,Ses05F_impro03_M040,hap,4.0,3.0,3.5
185.3,187.63,Ses05F_impro03_M041,hap,5.0,3.5,4.0
194.5,198.69,Ses05F_impro03_M043,hap,4.5,4.5,4.0
199.12,201.76,Ses05F_impro03_M044,hap,4.5,4.0,4.0
201.78,206.71,Ses05F_impro03_M045,hap,4.0,3.0,4.0
207.05,208.66,Ses05F_impro03_M046,hap,3.5,2.5,3.5
213.96,217.89,Ses05F_impro03_M049,hap,4.0,2.5,3.0
220.29,222.75,Ses05F_impro03_M050,hap,3.5,3.5,3.5
222.94,225.53,Ses05F_impro03_M051,hap,3.5,3.0,3.5
240.87,242.11,Ses05F_impro03_M057,hap,4.5,3.0,4.0
242.19,243.46,Ses05F_impro03_M058,hap,4.0,3.0,3.0
249.6,251.2,Ses05F_impro03_M060,hap,4.5,3.5,3.5
252.48,254.56,Ses05F_impro03_M061,hap,3.5,2.5,3.5
254.64,256.25,Ses05F_impro03_M062,hap,3.5,2.5,3.0
256.36,258.13,Ses05F_impro03_M063,hap,4.0,3.5,3.5
258.36,260.12,Ses05F_impro03_M064,hap,4.0,3.0,3.0
260.15,263.98,Ses05F_impro03_M065,hap,4.5,4.5,4.5
264.0,265.55,Ses05F_impro03_M066,hap,4.0,3.5,3.5
267.07,269.23,Ses05F_impro03_M067,hap,4.0,3.0,3.5
269.27,271.59,Ses05F_impro03_M068,hap,4.0,3.5,4.0
5.18,9.76,Ses05F_impro04_F000,sad,2.5,2.0,3.0
83.89,89.8,Ses05F_impro04_F008,ang,1.5,4.0,4.5
158.49,167.21,Ses05F_impro04_F015,sad,2.0,2.0,3.5
168.51,172.4321,Ses05F_impro04_F016,sad,2.0,2.0,2.5
179.1,184.95,Ses05F_impro04_F017,sad,2.0,2.0,3.5
197.53,199.65,Ses05F_impro04_F019,sad,2.5,2.0,2.5
248.33,250.52,Ses05F_impro04_F022,sad,2.0,2.5,3.5
256.35,262.2,Ses05F_impro04_F023,sad,2.5,3.5,3.5
353.5,356.19,Ses05F_impro04_F038,neu,3.0,3.0,2.5
357.03,359.66,Ses05F_impro04_F039,neu,2.5,2.5,2.5
361.96,363.41,Ses05F_impro04_F040,neu,2.5,2.0,2.5
365.91,368.46,Ses05F_impro04_F041,neu,3.0,2.5,3.0
381.37,389.79,Ses05F_impro04_F042,sad,2.5,3.0,3.0
389.8,391.11,Ses05F_impro04_F043,neu,3.0,3.5,3.0
395.47,396.95,Ses05F_impro04_F044,neu,3.5,3.0,3.5
398.68,400.71,Ses05F_impro04_F045,neu,3.0,3.0,2.5
10.71,15.63,Ses05F_impro04_M000,neu,2.0,2.5,3.0
25.96,31.02,Ses05F_impro04_M001,neu,2.5,3.0,3.5
43.93,49.07,Ses05F_impro04_M003,neu,2.5,3.0,3.0
65.44,67.4,Ses05F_impro04_M004,neu,2.5,2.5,3.5
67.66,72.36,Ses05F_impro04_M005,neu,3.5,4.0,3.5
80.5,84.99,Ses05F_impro04_M007,neu,3.0,3.5,3.0
89.44,95.3,Ses05F_impro04_M008,neu,2.5,3.5,3.0
106.36,110.45,Ses05F_impro04_M009,neu,2.5,3.0,3.5
115.65,119.44,Ses05F_impro04_M010,neu,2.5,2.5,3.0
121.48,125.44,Ses05F_impro04_M011,neu,3.0,3.0,2.5
127.66,130.95,Ses05F_impro04_M012,neu,2.5,3.5,3.5
135.81,139.6,Ses05F_impro04_M013,neu,3.5,3.0,3.0
172.14,179.36,Ses05F_impro04_M015,neu,2.5,3.0,3.5
185.01,191.18,Ses05F_impro04_M016,neu,3.0,2.5,3.5
193.34,197.83,Ses05F_impro04_M017,neu,3.0,3.0,3.0
232.51,249.18,Ses05F_impro04_M020,neu,2.5,3.0,4.0
261.85,265.79,Ses05F_impro04_M022,neu,2.5,3.0,3.5
281.81,285.94,Ses05F_impro04_M024,neu,2.0,2.5,3.5
286.02,298.79,Ses05F_impro04_M025,neu,2.5,3.0,4.0
300.47,305.36,Ses05F_impro04_M026,neu,3.0,3.0,3.5
306.08,310.1,Ses05F_impro04_M027,neu,3.0,3.0,3.0
311.09,313.31,Ses05F_impro04_M028,neu,3.0,3.5,3.0
315.97,317.34,Ses05F_impro04_M029,neu,3.0,2.5,2.5
317.36,319.28,Ses05F_impro04_M030,neu,3.0,2.5,3.0
319.4,323.4,Ses05F_impro04_M031,neu,3.0,3.0,3.0
328.23,331.95,Ses05F_impro04_M032,neu,3.0,3.0,3.0
332.12,335.52,Ses05F_impro04_M033,neu,3.0,3.5,3.5
344.18,350.73,Ses05F_impro04_M034,neu,2.5,2.5,3.0
350.84,354.02,Ses05F_impro04_M035,neu,3.0,3.5,3.5
355.66,357.32,Ses05F_impro04_M036,neu,3.5,2.5,2.5
358.9,362.39,Ses05F_impro04_M037,neu,3.0,2.0,3.0
363.4,365.63,Ses05F_impro04_M038,neu,3.0,2.0,2.5
368.64,380.56,Ses05F_impro04_M039,neu,3.0,3.0,3.5
387.54,390.68,Ses05F_impro04_M040,neu,3.0,2.5,3.5
392.0554,396.31,Ses05F_impro04_M041,neu,3.0,2.0,3.0
397.22,402.24,Ses05F_impro04_M042,neu,2.5,2.5,3.0
402.27,404.33,Ses05F_impro04_M043,neu,3.5,2.5,3.0
2.26,11.56,Ses05F_impro05_F000,neu,2.5,2.5,3.0
11.59,15.1665,Ses05F_impro05_F001,neu,2.5,2.5,3.0
15.195,17.8748,Ses05F_impro05_F002,neu,3.0,2.0,2.5
30.89,32.26,Ses05F_impro05_F004,neu,2.5,2.5,2.5
33.08,34.36,Ses05F_impro05_F005,neu,2.5,2.0,2.5
42.05,43.3329,Ses05F_impro05_F006,neu,3.0,2.0,2.5
52.028,57.38,Ses05F_impro05_F007,neu,2.5,3.0,3.0
80.71,87.82,Ses05F_impro05_F010,neu,2.5,3.0,3.5
146.72,155.09,Ses05F_impro05_F018,ang,1.5,3.5,4.5
163.64,168.5,Ses05F_impro05_F019,ang,2.0,3.5,4.5
172.11,180.74,Ses05F_impro05_F020,ang,2.0,3.5,4.0
184.96,198.73,Ses05F_impro05_F021,ang,1.5,3.5,4.0
202.3531,208.07,Ses05F_impro05_F022,ang,2.0,4.0,4.0
208.1118,212.0,Ses05F_impro05_F023,ang,2.0,4.0,4.0
220.7981,226.66,Ses05F_impro05_F024,ang,2.5,4.0,4.0
277.06,279.36,Ses05F_impro05_F031,ang,2.0,3.0,4.5
294.72,298.41,Ses05F_impro05_F033,ang,2.5,4.0,4.0
298.47,303.53,Ses05F_impro05_F034,ang,2.5,4.0,3.5
346.09,355.74,Ses05F_impro05_F041,ang,1.0,4.5,4.5
355.76,358.78,Ses05F_impro05_F042,ang,1.5,4.0,4.5
9.76,11.85,Ses05F_impro05_M000,neu,3.0,3.0,3.0
13.22,15.36,Ses05F_impro05_M001,neu,3.0,2.5,3.0
17.6467,24.71,Ses05F_impro05_M002,neu,3.0,2.5,3.0
28.7936,33.56,Ses05F_impro05_M003,neu,3.0,3.0,3.0
33.99,37.9253,Ses05F_impro05_M004,neu,3.0,2.5,3.0
38.686,43.37,Ses05F_impro05_M005,neu,3.0,3.5,3.5
43.43,48.2934,Ses05F_impro05_M006,neu,2.5,3.0,3.5
48.3219,52.36,Ses05F_impro05_M007,neu,2.5,3.5,3.5
55.75,62.81,Ses05F_impro05_M008,neu,2.5,2.0,3.5
66.48,75.1483,Ses05F_impro05_M009,neu,2.5,3.0,4.0
77.21,81.62,Ses05F_impro05_M010,neu,2.5,2.5,3.5
91.38,93.14,Ses05F_impro05_M012,neu,2.5,2.0,3.0
100.59,112.72,Ses05F_impro05_M014,neu,3.0,3.0,3.5
115.42,117.43,Ses05F_impro05_M015,neu,3.0,2.5,3.0
117.77,127.43,Ses05F_impro05_M016,neu,2.5,3.0,3.5
131.082,138.83,Ses05F_impro05_M017,neu,2.5,2.5,4.0
141.7156,147.43,Ses05F_impro05_M018,neu,2.5,3.0,3.5
149.46,150.57,Ses05F_impro05_M019,neu,2.5,3.5,2.5
153.46,160.0793,Ses05F_impro05_M022,neu,2.5,2.5,3.5
160.1078,165.6,Ses05F_impro05_M023,neu,2.5,2.5,4.0
180.24,185.19,Ses05F_impro05_M025,neu,2.5,3.5,3.5
225.71,228.4669,Ses05F_impro05_M030,neu,3.0,3.0,3.0
229.6,233.56,Ses05F_impro05_M031,neu,2.5,3.0,3.5
238.79,245.45,Ses05F_impro05_M032,neu,3.0,3.5,4.0
250.96,258.66,Ses05F_impro05_M033,neu,2.0,3.0,4.0
259.25,262.14,Ses05F_impro05_M034,neu,3.0,3.0,3.0
271.56,278.31,Ses05F_impro05_M036,neu,2.5,3.0,3.5
278.56,280.91,Ses05F_impro05_M037,neu,2.5,3.0,2.5
289.83,296.59,Ses05F_impro05_M039,neu,2.5,3.0,4.0
298.0,299.46,Ses05F_impro05_M040,neu,2.5,2.5,3.0
301.53,304.58,Ses05F_impro05_M041,neu,3.0,3.0,3.5
355.62,357.0,Ses05F_impro05_M048,neu,3.0,3.0,2.5
365.3,370.53,Ses05F_impro05_M050,neu,2.5,3.5,4.0
371.63,374.16,Ses05F_impro05_M051,neu,3.0,2.5,2.5
375.1,385.14,Ses05F_impro05_M052,neu,3.5,3.0,3.5
386.39,388.27,Ses05F_impro05_M053,neu,4.0,2.5,3.0
10.2102,15.607000000000001,Ses05F_impro06_F000,sad,2.0,2.0,3.0
21.25,27.558000000000003,Ses05F_impro06_F001,sad,2.0,2.5,3.0
27.9065,35.54,Ses05F_impro06_F002,sad,1.5,2.0,3.0
42.81,47.26,Ses05F_impro06_F003,sad,1.5,2.5,3.0
48.5,49.98,Ses05F_impro06_F004,sad,2.0,2.5,2.5
58.21,59.57,Ses05F_impro06_F005,sad,1.5,2.5,2.5
60.2,64.53,Ses05F_impro06_F006,sad,1.5,2.5,4.0
69.57,71.54,Ses05F_impro06_F007,sad,2.0,2.0,3.5
71.58,73.94,Ses05F_impro06_F008,sad,1.5,1.5,3.5
75.39,79.42,Ses05F_impro06_F009,sad,2.0,2.5,3.0
85.31,87.73,Ses05F_impro06_F010,sad,2.5,2.5,3.0
92.22,99.8,Ses05F_impro06_F011,sad,2.0,2.0,2.5
103.51,107.64,Ses05F_impro06_F012,sad,1.5,2.5,3.0
108.76,111.93,Ses05F_impro06_F013,sad,2.0,3.0,4.0
114.17,119.6,Ses05F_impro06_F014,sad,2.5,2.5,3.0
120.66,122.32,Ses05F_impro06_F015,sad,2.0,2.0,2.5
123.95,128.74,Ses05F_impro06_F016,sad,1.5,2.0,3.0
136.68,140.13,Ses05F_impro06_F017,sad,2.0,2.5,3.0
143.27,144.78,Ses05F_impro06_F018,sad,2.0,3.0,3.0
148.77,153.87,Ses05F_impro06_F019,sad,2.5,3.0,3.0
157.29,158.69,Ses05F_impro06_F020,sad,2.5,2.5,2.5
159.87,164.77,Ses05F_impro06_F021,sad,2.5,3.0,3.0
165.58,172.29,Ses05F_impro06_F022,sad,2.0,3.0,3.5
172.54,179.2,Ses05F_impro06_F023,sad,2.0,3.5,3.0
185.95,187.51,Ses05F_impro06_F024,sad,1.5,3.0,2.0
200.27,202.12,Ses05F_impro06_F025,sad,3.0,2.0,2.5
203.31,207.27,Ses05F_impro06_F026,sad,2.0,2.0,3.0
208.73,210.52,Ses05F_impro06_F027,sad,2.0,2.5,2.5
220.78,222.76,Ses05F_impro06_F029,sad,2.5,2.5,2.5
15.67,21.0373,Ses05F_impro06_M001,sad,1.5,3.0,3.0
36.29,43.35,Ses05F_impro06_M002,sad,2.0,2.0,3.5
50.17,53.88,Ses05F_impro06_M003,sad,2.0,2.5,2.5
54.92,58.55,Ses05F_impro06_M004,sad,2.0,2.5,3.0
64.24,67.0,Ses05F_impro06_M005,sad,2.0,3.0,3.5
67.72,69.16,Ses05F_impro06_M006,sad,2.5,2.0,2.5
70.51,72.26,Ses05F_impro06_M007,sad,2.5,2.5,3.5
78.95,85.56,Ses05F_impro06_M008,sad,2.5,3.0,3.0
87.32,88.83,Ses05F_impro06_M009,sad,3.0,2.5,2.5
90.25,92.81,Ses05F_impro06_M010,neu,3.0,2.5,3.0
107.03,109.2,Ses05F_impro06_M011,sad,2.5,2.0,3.5
111.47,114.06,Ses05F_impro06_M012,neu,2.5,2.5,3.0
119.18,120.8577,Ses05F_impro06_M013,neu,2.5,2.0,2.5
129.24,133.91,Ses05F_impro06_M014,sad,2.0,2.5,3.5
146.36,149.21,Ses05F_impro06_M017,neu,2.5,2.0,2.5
155.06,157.7158,Ses05F_impro06_M018,neu,3.0,3.0,3.0
158.05,159.89,Ses05F_impro06_M019,neu,3.0,2.0,2.5
178.74,184.46,Ses05F_impro06_M020,sad,2.0,3.0,3.0
184.7,186.34,Ses05F_impro06_M021,neu,3.0,2.0,2.5
187.9,200.71,Ses05F_impro06_M022,neu,2.5,3.5,4.0
201.61,203.7,Ses05F_impro06_M023,neu,3.0,2.0,2.5
207.09,209.07,Ses05F_impro06_M024,neu,2.5,2.0,2.5
210.48,221.85,Ses05F_impro06_M025,neu,4.0,3.0,4.0
2.7258,4.66,Ses05F_impro07_F000,hap,4.5,3.5,3.5
5.02,7.81,Ses05F_impro07_F001,hap,4.5,3.0,4.0
9.23,10.25,Ses05F_impro07_F002,hap,4.0,3.0,3.0
11.08,12.57,Ses05F_impro07_F003,hap,4.5,3.0,3.0
13.65,14.79,Ses05F_impro07_F004,hap,4.5,3.5,4.0
14.97,16.7,Ses05F_impro07_F005,hap,4.5,3.0,4.0
19.37,21.68,Ses05F_impro07_F006,hap,4.0,3.0,3.5
24.01,27.77,Ses05F_impro07_F007,neu,4.5,2.5,3.0
30.8,35.79,Ses05F_impro07_F008,hap,4.5,4.0,4.5
49.76,52.88,Ses05F_impro07_F011,hap,4.5,3.5,4.0
54.16,58.26,Ses05F_impro07_F012,hap,4.5,4.0,4.0
60.24,64.57,Ses05F_impro07_F013,hap,4.0,3.0,3.5
70.8,73.34,Ses05F_impro07_F014,hap,4.5,3.5,4.0
75.27,76.66,Ses05F_impro07_F015,hap,4.5,3.0,3.5
77.12,79.84,Ses05F_impro07_F016,hap,4.0,3.5,3.5
85.88,87.12,Ses05F_impro07_F017,hap,3.5,2.5,2.5
95.57,98.8,Ses05F_impro07_F021,hap,4.5,3.0,3.5
104.24,108.42,Ses05F_impro07_F023,hap,4.5,4.0,4.0
117.3,119.36,Ses05F_impro07_F024,hap,4.0,3.0,3.5
119.44,121.72,Ses05F_impro07_F025,hap,4.0,2.5,3.5
123.69,124.93,Ses05F_impro07_F026,hap,4.0,3.5,3.5
125.05,126.54,Ses05F_impro07_F027,hap,4.0,3.5,3.5
129.9,133.96,Ses05F_impro07_F028,hap,5.0,4.0,4.0
135.73,139.15,Ses05F_impro07_F029,hap,4.0,3.5,3.5
144.47,146.71,Ses05F_impro07_F030,hap,5.0,4.5,4.0
147.16,149.35,Ses05F_impro07_F031,hap,4.0,3.5,3.5
149.5,152.36,Ses05F_impro07_F032,hap,4.0,3.0,3.5
158.12,160.02,Ses05F_impro07_F033,hap,5.0,4.0,4.0
162.81,164.04,Ses05F_impro07_F034,hap,4.0,2.5,3.0
169.44,172.37,Ses05F_impro07_F035,hap,3.5,3.0,3.5
172.66,174.02,Ses05F_impro07_F036,hap,3.5,2.5,3.0
174.65,175.73,Ses05F_impro07_F037,hap,4.0,2.5,2.5
177.21,179.14,Ses05F_impro07_F038,hap,4.5,3.5,4.0
179.6,180.76,Ses05F_impro07_F039,hap,4.5,3.5,3.5
4.24,5.2953,Ses05F_impro07_M000,hap,4.0,3.0,3.5
7.15,10.08,Ses05F_impro07_M001,hap,4.0,3.5,3.5
10.11,12.34,Ses05F_impro07_M002,hap,4.5,4.5,4.0
12.36,14.26,Ses05F_impro07_M003,hap,4.5,3.5,4.0
14.45,17.7449,Ses05F_impro07_M004,hap,4.5,3.5,4.0
17.7762,19.94,Ses05F_impro07_M005,hap,3.5,3.0,3.5
21.06,25.82,Ses05F_impro07_M006,hap,4.0,3.5,3.5
27.2,31.37,Ses05F_impro07_M007,hap,3.5,3.5,4.5
31.62,34.09,Ses05F_impro07_M008,hap,4.5,4.0,4.0
34.9,42.61,Ses05F_impro07_M009,hap,3.5,3.0,3.0
44.94,50.17,Ses05F_impro07_M011,hap,4.0,3.0,3.5
50.66,53.3286,Ses05F_impro07_M012,hap,4.5,3.0,4.0
53.3599,55.99,Ses05F_impro07_M013,hap,4.5,4.0,4.0
56.79,60.95,Ses05F_impro07_M014,hap,4.5,3.0,4.0
63.73,71.24,Ses05F_impro07_M015,hap,4.5,3.5,4.5
72.37,77.5,Ses05F_impro07_M016,hap,4.5,4.5,4.5
79.03,81.54,Ses05F_impro07_M017,hap,4.0,3.5,4.0
81.57,88.16,Ses05F_impro07_M018,hap,3.5,3.0,4.0
89.22,90.16,Ses05F_impro07_M019,hap,2.5,2.5,3.0
90.17,96.2,Ses05F_impro07_M020,hap,3.0,3.5,3.5
97.78,101.5,Ses05F_impro07_M021,hap,3.0,3.0,4.0
118.97,122.64,Ses05F_impro07_M024,hap,4.5,3.5,4.5
122.65,128.77,Ses05F_impro07_M025,hap,4.0,4.0,4.0
128.8,131.53,Ses05F_impro07_M026,hap,4.0,3.5,3.5
132.69,136.23,Ses05F_impro07_M027,hap,4.0,3.5,4.0
143.98,149.67,Ses05F_impro07_M029,hap,4.0,3.5,4.0
151.02,161.48,Ses05F_impro07_M030,hap,4.0,3.5,4.5
161.57,163.08,Ses05F_impro07_M031,hap,4.0,3.5,3.5
164.35,170.8,Ses05F_impro07_M032,hap,4.5,4.0,4.0
171.63,173.14,Ses05F_impro07_M033,hap,4.0,3.5,3.5
173.65,175.54,Ses05F_impro07_M034,hap,4.0,3.0,3.0
175.55,178.95,Ses05F_impro07_M035,hap,3.5,3.0,3.5
179.0466,185.33,Ses05F_impro07_M036,hap,4.0,3.5,3.5
1.9734,3.72,Ses05F_impro08_F000,neu,3.0,1.5,2.5
17.73,18.88,Ses05F_impro08_F001,neu,3.0,2.5,1.5
27.86,32.31,Ses05F_impro08_F002,neu,4.0,2.0,2.0
36.61,39.34,Ses05F_impro08_F003,neu,3.5,2.5,2.5
39.37,41.57,Ses05F_impro08_F004,neu,3.5,2.0,2.5
42.12,45.66,Ses05F_impro08_F005,neu,3.0,2.5,2.0
48.73,61.77,Ses05F_impro08_F007,neu,3.5,2.0,2.5
66.15,73.35,Ses05F_impro08_F008,neu,3.0,2.5,2.5
74.08,74.86,Ses05F_impro08_F009,neu,3.0,2.5,2.5
75.37,82.28,Ses05F_impro08_F010,neu,3.0,2.5,2.5
85.63,86.77,Ses05F_impro08_F011,neu,3.0,2.5,2.0
90.81,92.07,Ses05F_impro08_F012,neu,3.0,1.5,2.0
95.35,100.55,Ses05F_impro08_F014,neu,3.0,2.0,2.5
100.63,102.81,Ses05F_impro08_F015,neu,3.0,2.0,2.5
103.62,118.66,Ses05F_impro08_F016,neu,3.0,2.5,2.5
120.07,130.0,Ses05F_impro08_F017,neu,3.0,2.5,2.5
132.97,139.05,Ses05F_impro08_F018,neu,3.0,2.0,2.5
139.14,145.43,Ses05F_impro08_F019,neu,3.0,2.0,2.5
145.45,150.48,Ses05F_impro08_F020,neu,3.0,2.0,2.5
150.51,152.57,Ses05F_impro08_F021,neu,3.0,2.5,2.5
154.44,160.18,Ses05F_impro08_F022,neu,3.0,2.5,2.5
161.25,180.32,Ses05F_impro08_F023,neu,3.0,2.0,2.5
182.62,188.27,Ses05F_impro08_F024,neu,3.0,3.0,2.5
188.5,189.53,Ses05F_impro08_F025,neu,3.0,2.5,2.5
191.54,192.89,Ses05F_impro08_F026,neu,3.5,2.0,2.5
193.58,196.75,Ses05F_impro08_F027,neu,3.0,2.5,2.5
197.06,198.86,Ses05F_impro08_F028,neu,3.0,2.5,2.0
202.98,204.19,Ses05F_impro08_F029,neu,3.5,2.0,2.0
204.43,206.63,Ses05F_impro08_F030,neu,3.0,2.0,2.5
209.86,211.36,Ses05F_impro08_F032,neu,4.0,2.5,2.5
213.17,214.55,Ses05F_impro08_F033,neu,4.0,2.0,2.0
30.74,39.51,Ses05F_impro08_M004,ang,2.0,4.0,3.5
39.76,49.18,Ses05F_impro08_M005,ang,2.0,4.5,3.5
65.81,69.03,Ses05F_impro08_M007,ang,2.5,3.5,2.5
102.18,104.11,Ses05F_impro08_M013,neu,2.5,2.5,2.5
134.19,135.92,Ses05F_impro08_M016,neu,3.5,3.0,2.5
145.11,146.36,Ses05F_impro08_M018,neu,3.0,2.5,2.0
149.36,150.61,Ses05F_impro08_M019,neu,2.5,2.5,2.0
151.89,154.82,Ses05F_impro08_M020,neu,3.0,2.0,1.5
176.96,178.05,Ses05F_impro08_M022,neu,3.0,3.0,1.5
188.99,192.4,Ses05F_impro08_M025,hap,4.0,3.5,2.5
192.4325,194.11,Ses05F_impro08_M026,hap,3.5,3.0,2.0
196.26,197.36,Ses05F_impro08_M027,neu,3.0,2.5,2.0
198.33,203.88,Ses05F_impro08_M028,hap,4.0,3.0,2.5
206.28,211.1,Ses05F_impro08_M030,hap,3.5,3.0,2.5
211.12,213.48,Ses05F_impro08_M031,hap,4.0,2.0,2.0
3.9419,5.55,Ses05M_impro01_F000,neu,3.0,2.5,2.5
9.79,19.08,Ses05M_impro01_F001,neu,3.0,2.5,3.0
21.82,25.74,Ses05M_impro01_F002,neu,3.0,3.0,3.0
25.97,28.77,Ses05M_impro01_F003,neu,3.0,2.5,3.0
30.58,37.71,Ses05M_impro01_F004,neu,3.0,3.0,3.0
45.18,55.93,Ses05M_impro01_F006,neu,2.5,3.5,4.0
73.03,74.42,Ses05M_impro01_F009,neu,2.5,3.0,2.5
80.15,83.75,Ses05M_impro01_F012,neu,2.5,3.0,3.0
132.82,137.31,Ses05M_impro01_F021,ang,1.5,4.0,4.5
148.43,152.75,Ses05M_impro01_F023,ang,2.0,3.5,4.5
42.01,45.62,Ses05M_impro01_M005,ang,2.0,4.0,4.0
114.32,119.03,Ses05M_impro01_M015,ang,2.0,4.0,3.5
99.92,103.18,Ses05M_impro02_F012,neu,2.6667,2.6667,2.0
109.72,112.02,Ses05M_impro02_F013,sad,1.6667,3.0,2.6667
182.48,185.34,Ses05M_impro02_F020,sad,1.0,3.6667,2.0
185.54,189.85,Ses05M_impro02_F021,sad,2.0,3.0,3.0
211.62,212.88,Ses05M_impro02_F023,sad,1.6667,3.3333,1.3333
214.77,216.19,Ses05M_impro02_F024,sad,1.3333,3.0,1.3333
6.92,16.39,Ses05M_impro02_M000,sad,2.0,2.0,2.6667
17.87,23.57,Ses05M_impro02_M001,sad,2.3333,3.0,2.3333
42.91,47.78,Ses05M_impro02_M007,sad,2.0,3.6667,2.3333
60.3,62.39,Ses05M_impro02_M010,sad,1.6667,2.3333,1.6667
62.7,70.72,Ses05M_impro02_M011,sad,2.0,3.0,2.0
70.75,79.42,Ses05M_impro02_M012,sad,1.3333,4.0,3.0
83.83,92.7,Ses05M_impro02_M013,sad,1.6667,3.6667,2.3333
111.65,119.95,Ses05M_impro02_M018,sad,2.0,3.3333,2.3333
122.6,127.01,Ses05M_impro02_M019,sad,2.0,3.0,2.3333
140.15,143.72,Ses05M_impro02_M021,sad,2.0,3.0,2.3333
144.29,153.84,Ses05M_impro02_M022,sad,2.0,3.6667,3.0
154.48,159.39,Ses05M_impro02_M023,sad,2.3333,3.3333,2.6667
159.41,162.6,Ses05M_impro02_M024,sad,2.6667,3.3333,3.3333
169.3,178.68,Ses05M_impro02_M025,sad,2.3333,3.0,3.6667
184.07,185.99,Ses05M_impro02_M027,sad,2.0,3.0,2.0
188.65,199.46,Ses05M_impro02_M028,sad,2.3333,4.0,2.6667
200.1,202.39,Ses05M_impro02_M029,sad,3.6667,4.0,2.3333
202.45,207.42,Ses05M_impro02_M030,hap,2.6667,3.3333,3.3333
